timestamp,domain,district,ward,service_type,demand_requests,resource_availability,gap,response_time_minutes,citizen_complaints,day_of_week,month,is_weekend,is_monsoon,population_factor,urban_ratio
2023-09-28,Health,Nashik,Ward_5,OPD_General,196,175,21,85.18,1,3,9,0,1,1.3,0.45
2024-06-04,Health,Mumbai,Ward_1,Disease_Malaria,6,5,1,56.64,3,1,6,0,1,2.5,1.0
2025-03-05,Health,Mumbai,Ward_20,Disease_Malaria,10,8,2,54.58,2,2,3,0,0,2.5,1.0
2025-01-06,Health,Nashik,Ward_10,OPD_General,222,177,45,37.24,3,0,1,0,0,1.3,0.45
2024-07-04,Health,Pune,Ward_5,Hospital_Bed_General,148,140,8,50.29,0,3,7,0,1,2.0,0.65
2023-04-08,Health,Solapur,Ward_7,OPD_General,48,44,4,37.22,1,5,4,1,0,1.0,0.35
2025-06-15,Health,Kolhapur,Ward_2,Ambulance_Emergency,11,9,2,4.31,1,6,6,1,1,1.1,0.38
2023-02-02,Health,Kolhapur,Ward_3,Disease_Malaria,1,0,1,38.77,10,3,2,0,0,1.1,0.38
2025-02-27,Health,Aurangabad,Ward_7,OPD_General,174,106,68,39.14,4,3,2,0,0,1.2,0.4
2024-11-10,Health,Kolhapur,Ward_2,Disease_Dengue,1,0,1,16.63,10,6,11,1,0,1.1,0.38
2024-08-27,Health,Thane,Ward_7,Hospital_Bed_General,212,192,20,42.76,0,1,8,0,1,2.2,0.75
2025-07-08,Health,Kolhapur,Ward_4,Ambulance_Emergency,19,15,4,8.91,2,1,7,0,1,1.1,0.38
2024-12-14,Health,Nashik,Ward_4,Hospital_Bed_General,25,18,7,57.09,3,5,12,1,0,1.3,0.45
2024-01-23,Health,Aurangabad,Ward_8,Hospital_Bed_ICU,8,5,3,64.9,2,1,1,0,0,1.2,0.4
2025-03-29,Health,Nagpur,Ward_6,Ambulance_Emergency,19,14,5,9.92,3,5,3,1,0,1.5,0.6
2024-04-11,Health,Thane,Ward_16,Disease_Malaria,4,3,1,20.43,3,3,4,0,0,2.2,0.75
2024-07-29,Health,Kolhapur,Ward_8,OPD_General,145,119,26,92.36,1,0,7,0,1,1.1,0.38
2023-02-16,Health,Aurangabad,Ward_2,Disease_Dengue,2,1,1,7.64,2,3,2,0,0,1.2,0.4
2024-08-05,Health,Aurangabad,Ward_3,Disease_Malaria,1,0,1,61.83,10,0,8,0,1,1.2,0.4
2025-05-14,Health,Aurangabad,Ward_8,OPD_Pediatric,38,34,4,33.01,0,2,5,0,0,1.2,0.4
2025-07-26,Health,Nagpur,Ward_6,Disease_Malaria,5,3,2,26.02,3,5,7,1,1,1.5,0.6
2024-06-03,Health,Kolhapur,Ward_1,Disease_Dengue,5,3,2,26.79,4,0,6,0,1,1.1,0.38
2024-10-05,Health,Aurangabad,Ward_5,Hospital_Bed_ICU,5,3,2,55.61,7,5,10,1,0,1.2,0.4
2024-11-02,Health,Pune,Ward_7,OPD_Pediatric,63,54,9,38.64,2,5,11,1,0,2.0,0.65
2023-04-16,Health,Pune,Ward_15,Disease_Malaria,3,2,1,34.77,4,6,4,1,0,2.0,0.65
2025-06-10,Health,Mumbai,Ward_14,OPD_General,867,620,247,80.91,5,1,6,0,1,2.5,1.0
2025-05-16,Health,Nagpur,Ward_1,Disease_Dengue,3,1,2,51.0,9,4,5,0,0,1.5,0.6
2023-10-27,Health,Solapur,Ward_7,Hospital_Bed_General,26,20,6,6.48,3,4,10,0,0,1.0,0.35
2024-05-23,Health,Solapur,Ward_8,OPD_General,88,77,11,19.89,1,3,5,0,0,1.0,0.35
2024-05-05,Health,Solapur,Ward_8,OPD_Pediatric,15,13,2,53.52,1,6,5,1,0,1.0,0.35
2023-06-25,Health,Mumbai,Ward_18,Hospital_Bed_ICU,39,36,3,40.86,1,6,6,1,1,2.5,1.0
2024-02-11,Health,Nashik,Ward_6,Hospital_Bed_General,28,18,10,54.22,5,6,2,1,0,1.3,0.45
2024-11-28,Health,Thane,Ward_12,OPD_General,367,254,113,56.49,3,3,11,0,0,2.2,0.75
2023-11-22,Health,Mumbai,Ward_19,Hospital_Bed_General,175,142,33,39.16,1,2,11,0,0,2.5,1.0
2025-07-11,Health,Pune,Ward_11,Disease_Dengue,6,4,2,164.79,5,4,7,0,1,2.0,0.65
2025-08-20,Health,Pune,Ward_5,OPD_General,385,245,140,43.99,2,2,8,0,1,2.0,0.65
2024-04-07,Health,Thane,Ward_4,OPD_Pediatric,65,45,20,49.56,3,6,4,1,0,2.2,0.75
2023-11-14,Health,Solapur,Ward_6,Hospital_Bed_General,28,23,5,45.3,2,1,11,0,0,1.0,0.35
2023-11-30,Health,Thane,Ward_7,Disease_Malaria,4,3,1,30.87,1,3,11,0,0,2.2,0.75
2024-04-17,Health,Kolhapur,Ward_7,OPD_Pediatric,34,24,10,35.38,0,2,4,0,0,1.1,0.38
2023-08-21,Health,Nagpur,Ward_5,Disease_Dengue,13,9,4,51.62,2,0,8,0,1,1.5,0.6
2025-03-03,Health,Mumbai,Ward_16,Disease_Dengue,12,7,5,45.92,4,0,3,0,0,2.5,1.0
2024-04-18,Health,Nashik,Ward_8,Disease_Dengue,2,1,1,49.93,4,3,4,0,0,1.3,0.45
2025-08-07,Health,Kolhapur,Ward_1,Hospital_Bed_ICU,9,7,2,88.2,3,3,8,0,1,1.1,0.38
2023-01-05,Health,Pune,Ward_14,OPD_General,489,304,185,37.29,4,3,1,0,0,2.0,0.65
2025-02-13,Health,Thane,Ward_15,Disease_Dengue,6,4,2,23.43,4,3,2,0,0,2.2,0.75
2023-02-14,Health,Nagpur,Ward_5,Disease_Dengue,7,6,1,64.03,3,1,2,0,0,1.5,0.6
2023-11-04,Health,Kolhapur,Ward_1,Hospital_Bed_General,23,18,5,6.55,4,5,11,1,0,1.1,0.38
2023-03-01,Health,Kolhapur,Ward_2,Hospital_Bed_General,35,28,7,32.79,3,2,3,0,0,1.1,0.38
2024-07-28,Health,Kolhapur,Ward_5,Disease_Malaria,1,0,1,22.59,10,6,7,1,1,1.1,0.38
2024-12-01,Health,Pune,Ward_10,Ambulance_Emergency,24,19,5,37.08,2,6,12,1,0,2.0,0.65
2025-09-20,Health,Solapur,Ward_7,Disease_Dengue,2,1,1,6.08,8,5,9,1,1,1.0,0.35
2025-08-21,Health,Solapur,Ward_3,Hospital_Bed_ICU,7,4,3,30.01,4,3,8,0,1,1.0,0.35
2024-01-20,Health,Thane,Ward_12,Disease_Dengue,4,3,1,91.8,2,5,1,1,0,2.2,0.75
2023-11-22,Health,Pune,Ward_10,OPD_General,335,210,125,11.08,5,2,11,0,0,2.0,0.65
2025-07-27,Health,Nashik,Ward_8,Disease_Malaria,3,2,1,16.26,4,6,7,1,1,1.3,0.45
2023-12-01,Health,Thane,Ward_12,OPD_General,586,500,86,75.15,2,4,12,0,0,2.2,0.75
2024-03-15,Health,Solapur,Ward_3,OPD_General,88,76,12,95.41,3,4,3,0,0,1.0,0.35
2025-02-01,Health,Mumbai,Ward_23,Hospital_Bed_General,118,79,39,19.14,3,5,2,1,0,2.5,1.0
2024-03-31,Health,Solapur,Ward_6,Ambulance_Emergency,9,6,3,16.77,4,6,3,1,0,1.0,0.35
2023-11-02,Health,Thane,Ward_11,OPD_Pediatric,94,82,12,26.14,2,3,11,0,0,2.2,0.75
2023-07-18,Health,Mumbai,Ward_22,Hospital_Bed_ICU,39,37,2,55.43,1,1,7,0,1,2.5,1.0
2025-01-28,Health,Nagpur,Ward_6,Hospital_Bed_General,74,66,8,56.14,1,1,1,0,0,1.5,0.6
2024-05-18,Health,Pune,Ward_9,Ambulance_Emergency,30,25,5,6.64,2,5,5,1,0,2.0,0.65
2023-10-19,Health,Aurangabad,Ward_2,Ambulance_Emergency,16,14,2,4.55,0,3,10,0,0,1.2,0.4
2024-11-11,Health,Nagpur,Ward_7,Disease_Dengue,4,2,2,19.01,5,0,11,0,0,1.5,0.6
2024-07-02,Health,Aurangabad,Ward_4,Hospital_Bed_ICU,6,4,2,34.33,3,1,7,0,1,1.2,0.4
2023-12-10,Health,Aurangabad,Ward_4,Disease_Malaria,1,0,1,38.25,10,6,12,1,0,1.2,0.4
2023-02-01,Health,Solapur,Ward_6,Hospital_Bed_ICU,6,4,2,56.46,3,2,2,0,0,1.0,0.35
2024-07-05,Health,Mumbai,Ward_10,OPD_General,757,703,54,40.01,0,4,7,0,1,2.5,1.0
2024-04-27,Health,Thane,Ward_7,Hospital_Bed_ICU,23,15,8,19.75,5,5,4,1,0,2.2,0.75
2025-01-01,Health,Solapur,Ward_1,Hospital_Bed_General,28,25,3,87.47,0,2,1,0,0,1.0,0.35
2025-01-27,Health,Nashik,Ward_11,Hospital_Bed_General,43,33,10,28.33,3,0,1,0,0,1.3,0.45
2024-10-18,Health,Nagpur,Ward_5,Disease_Malaria,4,3,1,84.45,1,4,10,0,0,1.5,0.6
2025-04-24,Health,Mumbai,Ward_14,OPD_Pediatric,207,127,80,37.0,3,3,4,0,0,2.5,1.0
2023-12-17,Health,Thane,Ward_1,Disease_Dengue,4,3,1,58.68,2,6,12,1,0,2.2,0.75
2024-08-06,Health,Solapur,Ward_7,Hospital_Bed_General,35,27,8,45.51,4,1,8,0,1,1.0,0.35
2025-10-07,Health,Aurangabad,Ward_7,Disease_Malaria,1,0,1,40.45,10,1,10,0,0,1.2,0.4
2024-05-15,Health,Nashik,Ward_6,Disease_Dengue,6,4,2,53.23,2,2,5,0,0,1.3,0.45
2023-01-13,Health,Thane,Ward_1,Disease_Malaria,1,0,1,101.42,10,4,1,0,0,2.2,0.75
2025-07-11,Health,Nashik,Ward_1,Disease_Malaria,1,0,1,79.6,10,4,7,0,1,1.3,0.45
2023-04-08,Health,Solapur,Ward_8,OPD_General,53,48,5,42.21,2,5,4,1,0,1.0,0.35
2024-09-21,Health,Mumbai,Ward_19,OPD_General,518,484,34,40.29,0,5,9,1,1,2.5,1.0
2023-09-02,Health,Mumbai,Ward_23,Hospital_Bed_General,156,94,62,33.55,2,5,9,1,1,2.5,1.0
2025-03-26,Health,Aurangabad,Ward_8,Hospital_Bed_General,40,28,12,21.31,1,2,3,0,0,1.2,0.4
2023-06-14,Health,Mumbai,Ward_22,Disease_Malaria,43,27,16,37.47,3,2,6,0,1,2.5,1.0
2023-04-03,Health,Thane,Ward_16,Ambulance_Emergency,84,76,8,20.87,0,0,4,0,0,2.2,0.75
2023-10-10,Health,Pune,Ward_1,Disease_Dengue,5,4,1,48.71,0,1,10,0,0,2.0,0.65
2023-11-08,Health,Mumbai,Ward_15,Ambulance_Emergency,97,67,30,1.11,4,2,11,0,0,2.5,1.0
2023-12-27,Health,Pune,Ward_13,Hospital_Bed_ICU,20,13,7,41.41,4,2,12,0,0,2.0,0.65
2023-07-13,Health,Kolhapur,Ward_6,OPD_General,126,96,30,78.4,1,3,7,0,1,1.1,0.38
2023-10-06,Health,Thane,Ward_14,Ambulance_Emergency,49,41,8,23.91,2,4,10,0,0,2.2,0.75
2024-06-27,Health,Kolhapur,Ward_3,Disease_Malaria,3,2,1,70.02,1,3,6,0,1,1.1,0.38
2025-08-18,Health,Pune,Ward_13,Disease_Dengue,9,7,2,42.66,3,0,8,0,1,2.0,0.65
2025-01-02,Health,Nagpur,Ward_5,Disease_Malaria,4,2,2,73.57,4,3,1,0,0,1.5,0.6
2024-03-04,Health,Aurangabad,Ward_5,OPD_Pediatric,39,36,3,20.74,0,0,3,0,0,1.2,0.4
2025-03-12,Health,Kolhapur,Ward_7,OPD_Pediatric,35,23,12,41.98,3,2,3,0,0,1.1,0.38
2025-07-17,Health,Kolhapur,Ward_7,Disease_Dengue,3,2,1,19.29,1,3,7,0,1,1.1,0.38
2024-12-06,Health,Nagpur,Ward_5,Disease_Dengue,3,2,1,48.42,4,4,12,0,0,1.5,0.6
2024-02-18,Health,Thane,Ward_1,Disease_Dengue,2,1,1,43.7,3,6,2,1,0,2.2,0.75
2025-07-26,Health,Mumbai,Ward_10,Ambulance_Emergency,85,79,6,13.56,0,5,7,1,1,2.5,1.0
2023-02-24,Health,Mumbai,Ward_3,Disease_Dengue,15,10,5,37.53,3,4,2,0,0,2.5,1.0
2024-06-19,Health,Nashik,Ward_3,OPD_Pediatric,60,52,8,38.35,0,2,6,0,1,1.3,0.45
2025-10-19,Health,Kolhapur,Ward_2,Hospital_Bed_General,18,10,8,43.88,4,6,10,1,0,1.1,0.38
2023-12-27,Health,Kolhapur,Ward_2,Ambulance_Emergency,11,8,3,8.17,4,2,12,0,0,1.1,0.38
2025-03-10,Health,Solapur,Ward_5,Hospital_Bed_ICU,3,2,1,50.31,7,0,3,0,0,1.0,0.35
2024-03-23,Health,Thane,Ward_6,Disease_Malaria,3,2,1,38.27,4,5,3,1,0,2.2,0.75
2024-11-30,Health,Solapur,Ward_4,Disease_Dengue,1,0,1,64.22,10,5,11,1,0,1.0,0.35
2025-06-11,Health,Solapur,Ward_1,Disease_Malaria,3,1,2,5.46,7,2,6,0,1,1.0,0.35
2025-02-11,Health,Pune,Ward_6,Ambulance_Emergency,44,36,8,37.1,5,1,2,0,0,2.0,0.65
2025-06-03,Health,Aurangabad,Ward_5,Hospital_Bed_General,56,43,13,54.65,3,1,6,0,1,1.2,0.4
2023-06-30,Health,Nagpur,Ward_6,OPD_Pediatric,76,50,26,89.5,2,4,6,0,1,1.5,0.6
2024-09-19,Health,Solapur,Ward_4,Hospital_Bed_General,36,24,12,70.94,1,3,9,0,1,1.0,0.35
2024-07-13,Health,Nashik,Ward_12,Hospital_Bed_General,42,32,10,85.73,4,5,7,1,1,1.3,0.45
2024-05-22,Health,Aurangabad,Ward_8,Hospital_Bed_General,33,19,14,68.4,4,2,5,0,0,1.2,0.4
2024-05-13,Health,Solapur,Ward_5,OPD_General,90,64,26,26.35,3,0,5,0,0,1.0,0.35
2025-10-22,Health,Aurangabad,Ward_6,OPD_Pediatric,44,28,16,85.63,5,2,10,0,0,1.2,0.4
2024-10-07,Health,Pune,Ward_3,Disease_Malaria,5,4,1,89.79,2,0,10,0,0,2.0,0.65
2025-04-27,Health,Thane,Ward_11,OPD_General,222,153,69,74.79,1,6,4,1,0,2.2,0.75
2024-07-15,Health,Aurangabad,Ward_2,Hospital_Bed_General,56,45,11,26.0,2,0,7,0,1,1.2,0.4
2023-11-29,Health,Solapur,Ward_6,Disease_Dengue,1,0,1,113.04,10,2,11,0,0,1.0,0.35
2023-02-16,Health,Mumbai,Ward_6,OPD_General,922,735,187,16.95,1,3,2,0,0,2.5,1.0
2023-03-29,Health,Nashik,Ward_2,Hospital_Bed_General,49,44,5,34.82,2,2,3,0,0,1.3,0.45
2024-01-18,Health,Kolhapur,Ward_4,Disease_Dengue,1,0,1,58.64,10,3,1,0,0,1.1,0.38
2024-06-03,Health,Nagpur,Ward_6,OPD_General,317,227,90,37.64,1,0,6,0,1,1.5,0.6
2024-10-28,Health,Nagpur,Ward_10,Disease_Malaria,2,1,1,45.14,3,0,10,0,0,1.5,0.6
2024-06-24,Health,Nagpur,Ward_5,Disease_Malaria,4,2,2,16.35,5,0,6,0,1,1.5,0.6
2024-05-11,Health,Nashik,Ward_12,OPD_General,88,78,10,23.41,1,5,5,1,0,1.3,0.45
2025-01-05,Health,Thane,Ward_4,OPD_General,344,259,85,28.66,2,6,1,1,0,2.2,0.75
2024-04-03,Health,Pune,Ward_4,OPD_General,317,273,44,54.38,2,2,4,0,0,2.0,0.65
2025-10-08,Health,Nashik,Ward_4,OPD_Pediatric,40,24,16,59.88,3,2,10,0,0,1.3,0.45
2025-02-18,Health,Thane,Ward_5,Hospital_Bed_ICU,16,14,2,53.08,1,1,2,0,0,2.2,0.75
2023-11-29,Health,Aurangabad,Ward_3,Ambulance_Emergency,15,13,2,33.59,0,2,11,0,0,1.2,0.4
2024-11-05,Health,Mumbai,Ward_4,Hospital_Bed_ICU,27,24,3,25.17,0,1,11,0,0,2.5,1.0
2025-06-25,Health,Mumbai,Ward_7,Hospital_Bed_General,240,154,86,10.85,2,2,6,0,1,2.5,1.0
2023-01-26,Health,Thane,Ward_5,Disease_Malaria,1,0,1,38.18,10,3,1,0,0,2.2,0.75
2024-08-14,Health,Pune,Ward_12,OPD_General,415,274,141,112.05,1,2,8,0,1,2.0,0.65
2024-10-10,Health,Pune,Ward_8,Disease_Malaria,1,0,1,42.17,10,3,10,0,0,2.0,0.65
2025-07-04,Health,Mumbai,Ward_1,Hospital_Bed_General,256,206,50,57.38,2,4,7,0,1,2.5,1.0
2025-03-09,Health,Nagpur,Ward_2,OPD_General,126,111,15,34.28,3,6,3,1,0,1.5,0.6
2025-05-20,Health,Kolhapur,Ward_8,Ambulance_Emergency,12,10,2,4.42,1,1,5,0,0,1.1,0.38
2023-07-26,Health,Thane,Ward_8,OPD_General,570,486,84,67.18,2,2,7,0,1,2.2,0.75
2024-12-17,Health,Solapur,Ward_4,Hospital_Bed_ICU,5,3,2,36.13,5,1,12,0,0,1.0,0.35
2023-07-25,Health,Nagpur,Ward_5,Disease_Malaria,9,5,4,12.46,3,1,7,0,1,1.5,0.6
2024-04-29,Health,Aurangabad,Ward_2,OPD_General,123,90,33,30.45,6,0,4,0,0,1.2,0.4
2023-11-29,Health,Thane,Ward_10,Disease_Dengue,14,10,4,23.09,3,2,11,0,0,2.2,0.75
2023-09-21,Health,Kolhapur,Ward_2,Disease_Dengue,5,4,1,63.24,0,3,9,0,1,1.1,0.38
2024-06-12,Health,Nashik,Ward_10,Ambulance_Emergency,27,19,8,11.41,5,2,6,0,1,1.3,0.45
2023-10-14,Health,Nagpur,Ward_9,Disease_Dengue,1,0,1,60.91,10,5,10,1,0,1.5,0.6
2025-09-28,Health,Nashik,Ward_2,Disease_Dengue,4,3,1,33.02,1,6,9,1,1,1.3,0.45
2024-05-09,Health,Mumbai,Ward_9,Disease_Malaria,5,4,1,57.04,5,3,5,0,0,2.5,1.0
2023-08-08,Health,Mumbai,Ward_1,Hospital_Bed_General,289,214,75,91.87,1,1,8,0,1,2.5,1.0
2023-06-10,Health,Mumbai,Ward_19,Hospital_Bed_ICU,35,21,14,58.79,5,5,6,1,1,2.5,1.0
2023-05-29,Health,Aurangabad,Ward_7,Ambulance_Emergency,12,8,4,9.19,5,0,5,0,0,1.2,0.4
2023-07-05,Health,Kolhapur,Ward_5,Disease_Malaria,2,1,1,17.69,6,2,7,0,1,1.1,0.38
2024-05-27,Health,Nashik,Ward_8,Hospital_Bed_ICU,6,4,2,16.29,3,0,5,0,0,1.3,0.45
2023-09-20,Health,Aurangabad,Ward_8,Disease_Dengue,10,8,2,21.44,0,2,9,0,1,1.2,0.4
2023-07-11,Health,Nashik,Ward_12,Hospital_Bed_General,66,41,25,27.88,3,1,7,0,1,1.3,0.45
2024-09-04,Health,Mumbai,Ward_11,Hospital_Bed_ICU,42,33,9,72.68,0,2,9,0,1,2.5,1.0
2023-09-10,Health,Mumbai,Ward_22,OPD_General,499,394,105,62.56,6,6,9,1,1,2.5,1.0
2025-08-04,Health,Aurangabad,Ward_6,Disease_Dengue,6,4,2,32.41,3,0,8,0,1,1.2,0.4
2023-08-18,Health,Aurangabad,Ward_5,Hospital_Bed_ICU,9,5,4,27.81,3,4,8,0,1,1.2,0.4
2023-11-11,Health,Nagpur,Ward_1,OPD_Pediatric,41,38,3,80.73,1,5,11,1,0,1.5,0.6
2024-12-09,Health,Aurangabad,Ward_4,OPD_General,205,137,68,8.13,2,0,12,0,0,1.2,0.4
2025-05-02,Health,Kolhapur,Ward_7,Ambulance_Emergency,11,7,4,29.61,3,4,5,0,0,1.1,0.38
2025-10-10,Health,Aurangabad,Ward_3,Ambulance_Emergency,16,12,4,33.22,2,4,10,0,0,1.2,0.4
2024-07-27,Health,Nashik,Ward_2,OPD_Pediatric,41,27,14,44.58,2,5,7,1,1,1.3,0.45
2024-03-10,Health,Aurangabad,Ward_5,OPD_General,75,49,26,26.41,3,6,3,1,0,1.2,0.4
2023-11-20,Health,Kolhapur,Ward_1,Disease_Malaria,1,0,1,37.32,10,0,11,0,0,1.1,0.38
2025-07-15,Health,Pune,Ward_8,Disease_Malaria,6,4,2,63.61,2,1,7,0,1,2.0,0.65
2023-03-26,Health,Thane,Ward_10,Disease_Malaria,1,0,1,6.94,10,6,3,1,0,2.2,0.75
2024-01-26,Health,Solapur,Ward_8,Disease_Dengue,2,1,1,17.38,7,4,1,0,0,1.0,0.35
2024-12-15,Health,Pune,Ward_14,Hospital_Bed_ICU,10,8,2,54.54,3,6,12,1,0,2.0,0.65
2024-02-06,Health,Solapur,Ward_7,OPD_General,123,75,48,20.13,6,1,2,0,0,1.0,0.35
2023-06-25,Health,Solapur,Ward_8,Ambulance_Emergency,12,10,2,7.18,2,6,6,1,1,1.0,0.35
2025-01-27,Health,Kolhapur,Ward_4,OPD_General,155,127,28,58.04,0,0,1,0,0,1.1,0.38
2025-07-17,Health,Solapur,Ward_5,Hospital_Bed_General,37,26,11,25.6,2,3,7,0,1,1.0,0.35
2025-06-25,Health,Solapur,Ward_7,Disease_Malaria,1,0,1,55.97,10,2,6,0,1,1.0,0.35
2023-09-06,Health,Solapur,Ward_4,OPD_Pediatric,39,30,9,84.9,0,2,9,0,1,1.0,0.35
2024-06-12,Health,Aurangabad,Ward_6,Hospital_Bed_ICU,8,7,1,25.94,3,2,6,0,1,1.2,0.4
2024-10-05,Health,Solapur,Ward_2,Hospital_Bed_General,15,11,4,88.79,2,5,10,1,0,1.0,0.35
2025-05-05,Health,Thane,Ward_13,OPD_Pediatric,125,101,24,46.76,3,0,5,0,0,2.2,0.75
2023-09-14,Health,Aurangabad,Ward_5,OPD_General,164,151,13,46.11,0,3,9,0,1,1.2,0.4
2024-07-22,Health,Aurangabad,Ward_1,Disease_Malaria,7,4,3,15.43,4,0,7,0,1,1.2,0.4
2024-02-24,Health,Aurangabad,Ward_3,Hospital_Bed_General,24,17,7,64.2,3,5,2,1,0,1.2,0.4
2025-09-20,Health,Nashik,Ward_8,Ambulance_Emergency,17,14,3,16.25,1,5,9,1,1,1.3,0.45
2025-01-10,Health,Thane,Ward_18,Hospital_Bed_General,133,82,51,48.26,3,4,1,0,0,2.2,0.75
2023-09-23,Health,Thane,Ward_2,Ambulance_Emergency,38,27,11,26.22,4,5,9,1,1,2.2,0.75
2024-02-19,Health,Nagpur,Ward_1,Disease_Dengue,3,2,1,37.56,6,0,2,0,0,1.5,0.6
2025-05-20,Health,Nashik,Ward_2,OPD_General,143,133,10,32.96,0,1,5,0,0,1.3,0.45
2023-06-03,Health,Mumbai,Ward_19,OPD_Pediatric,132,109,23,38.58,0,5,6,1,1,2.5,1.0
2023-05-28,Health,Nashik,Ward_7,Hospital_Bed_ICU,1,0,1,60.0,10,6,5,1,0,1.3,0.45
2024-03-29,Health,Aurangabad,Ward_3,Disease_Dengue,3,2,1,64.96,3,4,3,0,0,1.2,0.4
2025-05-30,Health,Thane,Ward_10,Hospital_Bed_ICU,33,26,7,66.43,1,4,5,0,0,2.2,0.75
2024-03-05,Health,Nashik,Ward_12,Hospital_Bed_General,43,32,11,77.04,2,1,3,0,0,1.3,0.45
2023-04-03,Health,Nashik,Ward_1,Disease_Malaria,2,1,1,67.26,4,0,4,0,0,1.3,0.45
2023-07-01,Health,Aurangabad,Ward_1,Disease_Malaria,3,2,1,97.61,2,5,7,1,1,1.2,0.4
2023-05-17,Health,Nashik,Ward_2,Disease_Dengue,3,1,2,79.65,6,2,5,0,0,1.3,0.45
2025-05-31,Health,Mumbai,Ward_2,Hospital_Bed_ICU,25,15,10,33.53,4,5,5,1,0,2.5,1.0
2023-10-05,Health,Pune,Ward_14,Hospital_Bed_General,97,85,12,20.01,2,3,10,0,0,2.0,0.65
2024-10-06,Health,Solapur,Ward_5,Disease_Dengue,1,0,1,33.92,10,6,10,1,0,1.0,0.35
2024-04-18,Health,Kolhapur,Ward_7,Disease_Malaria,1,0,1,57.59,10,3,4,0,0,1.1,0.38
2023-02-01,Health,Thane,Ward_6,Hospital_Bed_ICU,23,15,8,48.0,1,2,2,0,0,2.2,0.75
2024-11-30,Health,Nashik,Ward_2,Disease_Malaria,1,0,1,30.0,10,5,11,1,0,1.3,0.45
2024-06-05,Health,Kolhapur,Ward_4,Ambulance_Emergency,21,14,7,13.68,3,2,6,0,1,1.1,0.38
2024-04-02,Health,Nagpur,Ward_3,Ambulance_Emergency,20,16,4,17.17,2,1,4,0,0,1.5,0.6
2023-06-23,Health,Nagpur,Ward_3,OPD_General,296,181,115,132.36,5,4,6,0,1,1.5,0.6
2025-01-25,Health,Thane,Ward_3,Disease_Malaria,1,0,1,45.34,10,5,1,1,0,2.2,0.75
2025-08-24,Health,Mumbai,Ward_24,Ambulance_Emergency,72,57,15,30.66,1,6,8,1,1,2.5,1.0
2024-08-01,Health,Pune,Ward_4,OPD_Pediatric,135,93,42,13.69,2,3,8,0,1,2.0,0.65
2025-05-15,Health,Solapur,Ward_7,OPD_Pediatric,28,25,3,55.72,2,3,5,0,0,1.0,0.35
2025-02-23,Health,Mumbai,Ward_24,Hospital_Bed_ICU,25,16,9,26.69,2,6,2,1,0,2.5,1.0
2025-10-27,Health,Nagpur,Ward_10,Hospital_Bed_General,64,60,4,27.03,0,0,10,0,0,1.5,0.6
2023-08-14,Health,Solapur,Ward_5,OPD_General,112,75,37,53.16,3,0,8,0,1,1.0,0.35
2023-08-27,Health,Nagpur,Ward_5,Hospital_Bed_General,61,46,15,68.49,0,6,8,1,1,1.5,0.6
2024-02-12,Health,Nagpur,Ward_8,Hospital_Bed_General,73,68,5,36.05,2,0,2,0,0,1.5,0.6
2025-05-10,Health,Pune,Ward_13,Hospital_Bed_ICU,7,5,2,23.37,2,5,5,1,0,2.0,0.65
2023-01-23,Health,Pune,Ward_8,Hospital_Bed_ICU,23,17,6,31.24,3,0,1,0,0,2.0,0.65
2025-04-04,Health,Thane,Ward_16,Disease_Dengue,9,6,3,84.74,3,4,4,0,0,2.2,0.75
2023-12-17,Health,Pune,Ward_13,OPD_Pediatric,105,86,19,47.88,2,6,12,1,0,2.0,0.65
2023-01-14,Health,Pune,Ward_10,Ambulance_Emergency,25,18,7,14.71,1,5,1,1,0,2.0,0.65
2023-08-01,Health,Nagpur,Ward_5,Disease_Malaria,6,5,1,89.16,1,1,8,0,1,1.5,0.6
2024-09-18,Health,Kolhapur,Ward_8,OPD_General,128,94,34,33.24,2,2,9,0,1,1.1,0.38
2025-02-18,Health,Kolhapur,Ward_8,Disease_Malaria,1,0,1,24.51,10,1,2,0,0,1.1,0.38
2023-07-22,Health,Nagpur,Ward_10,Disease_Malaria,4,3,1,35.83,3,5,7,1,1,1.5,0.6
2025-05-16,Health,Aurangabad,Ward_4,Disease_Dengue,2,1,1,22.37,7,4,5,0,0,1.2,0.4
2023-12-27,Health,Pune,Ward_10,Ambulance_Emergency,36,32,4,16.18,1,2,12,0,0,2.0,0.65
2023-01-09,Health,Mumbai,Ward_3,OPD_General,918,809,109,77.87,3,0,1,0,0,2.5,1.0
2025-02-06,Health,Mumbai,Ward_16,Hospital_Bed_General,190,178,12,86.21,0,3,2,0,0,2.5,1.0
2025-03-18,Health,Kolhapur,Ward_2,Hospital_Bed_ICU,5,3,2,45.45,4,1,3,0,0,1.1,0.38
2023-07-25,Health,Pune,Ward_7,OPD_General,390,323,67,134.75,2,1,7,0,1,2.0,0.65
2024-01-26,Health,Aurangabad,Ward_5,Hospital_Bed_ICU,8,5,3,28.43,6,4,1,0,0,1.2,0.4
2025-06-17,Health,Aurangabad,Ward_1,Ambulance_Emergency,21,18,3,13.45,2,1,6,0,1,1.2,0.4
2024-07-20,Health,Nagpur,Ward_4,OPD_General,161,106,55,89.98,4,5,7,1,1,1.5,0.6
2023-04-23,Health,Aurangabad,Ward_1,OPD_Pediatric,25,15,10,43.49,5,6,4,1,0,1.2,0.4
