timestamp,domain,district,ward,service_type,incidents_reported,incidents_resolved,response_time_minutes,severity_level,day_of_week,month,is_weekend,population_factor,urban_ratio
2025-06-17,PublicSafety,Solapur,Ward_1,Police_Traffic_Accident,21,20,53.15,Low,1,6,0,1.0,0.35
2023-02-14,PublicSafety,Nagpur,Ward_7,Disaster_Alert,1,0,24.88,Low,1,2,0,1.5,0.6
2025-04-21,PublicSafety,Aurangabad,Ward_1,Fire_Emergency,10,7,8.65,Low,0,4,0,1.2,0.4
2024-11-22,PublicSafety,Pune,Ward_8,Fire_Emergency,18,17,9.34,Low,4,11,0,2.0,0.65
2024-07-31,PublicSafety,Nashik,Ward_6,Fire_Emergency,9,8,5.57,Medium,2,7,0,1.3,0.45
2025-09-23,PublicSafety,Kolhapur,Ward_5,Emergency_Helpline_Call,142,131,8.84,Low,1,9,0,1.1,0.38
2023-03-13,PublicSafety,Nagpur,Ward_5,Police_Traffic_Accident,48,39,21.4,Medium,0,3,0,1.5,0.6
2023-07-23,PublicSafety,Nashik,Ward_10,Police_Traffic_Accident,41,29,18.65,High,6,7,1,1.3,0.45
2024-01-23,PublicSafety,Pune,Ward_2,Disaster_Alert,2,1,15.92,High,1,1,0,2.0,0.65
2023-10-09,PublicSafety,Solapur,Ward_4,Emergency_Helpline_Call,133,123,4.22,Low,0,10,0,1.0,0.35
2023-12-13,PublicSafety,Aurangabad,Ward_6,Fire_Emergency,10,8,5.83,High,2,12,0,1.2,0.4
2025-09-02,PublicSafety,Thane,Ward_12,Disaster_Alert,3,2,41.84,High,1,9,0,2.2,0.75
2024-09-24,PublicSafety,Aurangabad,Ward_4,Disaster_Alert,5,3,4.41,Medium,1,9,0,1.2,0.4
2025-06-30,PublicSafety,Nagpur,Ward_4,Police_Crime_Report,99,92,8.88,Low,0,6,0,1.5,0.6
2025-08-05,PublicSafety,Thane,Ward_7,Disaster_Alert,6,5,24.85,Critical,1,8,0,2.2,0.75
2025-02-13,PublicSafety,Kolhapur,Ward_1,Disaster_Alert,1,0,21.87,Low,3,2,0,1.1,0.38
2023-03-28,PublicSafety,Thane,Ward_2,Police_Crime_Report,102,89,63.27,High,1,3,0,2.2,0.75
2024-12-22,PublicSafety,Mumbai,Ward_13,Emergency_Helpline_Call,442,408,17.68,High,6,12,1,2.5,1.0
2024-03-03,PublicSafety,Kolhapur,Ward_6,Disaster_Alert,6,4,48.59,Medium,6,3,1,1.1,0.38
2025-06-10,PublicSafety,Solapur,Ward_3,Police_Crime_Report,69,49,14.78,Medium,1,6,0,1.0,0.35
2024-05-23,PublicSafety,Kolhapur,Ward_5,Emergency_Helpline_Call,145,116,10.87,Low,3,5,0,1.1,0.38
2023-02-11,PublicSafety,Kolhapur,Ward_8,Emergency_Helpline_Call,146,117,6.71,Medium,5,2,1,1.1,0.38
2023-03-02,PublicSafety,Nagpur,Ward_10,Emergency_Helpline_Call,234,173,12.33,Low,3,3,0,1.5,0.6
2025-08-06,PublicSafety,Kolhapur,Ward_1,Disaster_Alert,2,1,15.99,Medium,2,8,0,1.1,0.38
2025-01-18,PublicSafety,Pune,Ward_13,Emergency_Helpline_Call,325,259,15.29,Medium,5,1,1,2.0,0.65
2025-09-18,PublicSafety,Nagpur,Ward_5,Fire_Emergency,11,7,15.83,Critical,3,9,0,1.5,0.6
2024-05-25,PublicSafety,Mumbai,Ward_16,Fire_Emergency,30,21,7.93,Low,5,5,1,2.5,1.0
2024-01-07,PublicSafety,Nashik,Ward_3,Disaster_Alert,3,2,97.26,Low,6,1,1,1.3,0.45
2025-10-09,PublicSafety,Thane,Ward_7,Disaster_Alert,6,4,54.8,Medium,3,10,0,2.2,0.75
2024-10-19,PublicSafety,Solapur,Ward_3,Emergency_Helpline_Call,150,144,7.9,Low,5,10,1,1.0,0.35
2024-09-15,PublicSafety,Kolhapur,Ward_3,Fire_Emergency,15,11,10.17,Low,6,9,1,1.1,0.38
2025-02-26,PublicSafety,Thane,Ward_18,Emergency_Helpline_Call,375,279,11.39,Critical,2,2,0,2.2,0.75
2025-05-27,PublicSafety,Aurangabad,Ward_6,Fire_Emergency,11,8,7.53,Medium,1,5,0,1.2,0.4
2024-10-10,PublicSafety,Kolhapur,Ward_8,Fire_Emergency,7,5,9.82,Medium,3,10,0,1.1,0.38
2024-06-03,PublicSafety,Solapur,Ward_8,Police_Crime_Report,57,43,16.67,Medium,0,6,0,1.0,0.35
2025-02-12,PublicSafety,Aurangabad,Ward_1,Emergency_Helpline_Call,151,140,2.88,Low,2,2,0,1.2,0.4
2025-08-15,PublicSafety,Solapur,Ward_6,Fire_Emergency,5,4,10.98,Low,4,8,0,1.0,0.35
2023-09-25,PublicSafety,Nashik,Ward_6,Police_Crime_Report,76,61,20.58,Medium,0,9,0,1.3,0.45
2024-06-30,PublicSafety,Solapur,Ward_3,Police_Traffic_Accident,27,24,24.27,Medium,6,6,1,1.0,0.35
2025-05-10,PublicSafety,Thane,Ward_7,Fire_Emergency,33,31,4.36,Medium,5,5,1,2.2,0.75
2023-01-22,PublicSafety,Kolhapur,Ward_1,Police_Crime_Report,49,43,21.46,High,6,1,1,1.1,0.38
2024-03-15,PublicSafety,Nagpur,Ward_2,Police_Crime_Report,113,92,19.03,Medium,4,3,0,1.5,0.6
2024-01-15,PublicSafety,Pune,Ward_12,Police_Crime_Report,135,111,39.29,Critical,0,1,0,2.0,0.65
2024-08-04,PublicSafety,Pune,Ward_11,Emergency_Helpline_Call,352,314,2.33,Medium,6,8,1,2.0,0.65
2025-05-01,PublicSafety,Thane,Ward_8,Disaster_Alert,6,5,26.12,Low,3,5,0,2.2,0.75
2024-10-30,PublicSafety,Kolhapur,Ward_3,Disaster_Alert,1,0,52.64,Medium,2,10,0,1.1,0.38
2025-06-20,PublicSafety,Thane,Ward_3,Fire_Emergency,30,23,17.27,Medium,4,6,0,2.2,0.75
2023-03-14,PublicSafety,Aurangabad,Ward_1,Fire_Emergency,17,15,6.67,Medium,1,3,0,1.2,0.4
2023-07-06,PublicSafety,Pune,Ward_6,Police_Traffic_Accident,113,91,36.46,High,3,7,0,2.0,0.65
2024-08-08,PublicSafety,Aurangabad,Ward_5,Disaster_Alert,2,1,57.38,Low,3,8,0,1.2,0.4
2023-04-16,PublicSafety,Solapur,Ward_1,Emergency_Helpline_Call,146,138,7.91,Low,6,4,1,1.0,0.35
2023-03-21,PublicSafety,Thane,Ward_9,Disaster_Alert,3,2,23.21,High,1,3,0,2.2,0.75
2024-11-03,PublicSafety,Mumbai,Ward_16,Disaster_Alert,3,2,41.26,Medium,6,11,1,2.5,1.0
2025-09-05,PublicSafety,Aurangabad,Ward_3,Police_Crime_Report,61,44,21.29,Low,4,9,0,1.2,0.4
2024-04-24,PublicSafety,Kolhapur,Ward_6,Police_Traffic_Accident,39,38,10.72,Medium,2,4,0,1.1,0.38
2024-10-23,PublicSafety,Kolhapur,Ward_6,Police_Traffic_Accident,27,22,10.11,Low,2,10,0,1.1,0.38
2024-02-19,PublicSafety,Kolhapur,Ward_3,Fire_Emergency,7,5,11.34,Low,0,2,0,1.1,0.38
2025-03-12,PublicSafety,Pune,Ward_13,Police_Crime_Report,135,114,39.45,Low,2,3,0,2.0,0.65
2023-10-23,PublicSafety,Solapur,Ward_3,Police_Crime_Report,63,46,50.59,Medium,0,10,0,1.0,0.35
2025-08-13,PublicSafety,Solapur,Ward_2,Police_Traffic_Accident,35,34,102.61,Critical,2,8,0,1.0,0.35
2024-11-26,PublicSafety,Mumbai,Ward_1,Police_Crime_Report,153,149,28.35,Low,1,11,0,2.5,1.0
2023-03-12,PublicSafety,Mumbai,Ward_12,Disaster_Alert,11,9,39.65,High,6,3,1,2.5,1.0
2023-10-05,PublicSafety,Aurangabad,Ward_1,Fire_Emergency,11,10,9.19,Low,3,10,0,1.2,0.4
2023-05-30,PublicSafety,Solapur,Ward_6,Emergency_Helpline_Call,141,136,8.98,High,1,5,0,1.0,0.35
2023-06-03,PublicSafety,Solapur,Ward_6,Disaster_Alert,4,3,18.58,Medium,5,6,1,1.0,0.35
2025-07-13,PublicSafety,Thane,Ward_11,Police_Crime_Report,121,94,24.72,Low,6,7,1,2.2,0.75
2023-09-21,PublicSafety,Nagpur,Ward_10,Disaster_Alert,3,2,85.82,Low,3,9,0,1.5,0.6
2025-10-21,PublicSafety,Kolhapur,Ward_5,Police_Crime_Report,65,60,42.66,Low,1,10,0,1.1,0.38
2025-10-26,PublicSafety,Pune,Ward_1,Police_Traffic_Accident,63,60,21.59,Low,6,10,1,2.0,0.65
2025-08-05,PublicSafety,Solapur,Ward_6,Disaster_Alert,1,0,17.87,Medium,1,8,0,1.0,0.35
2024-11-27,PublicSafety,Thane,Ward_18,Disaster_Alert,12,9,14.32,Medium,2,11,0,2.2,0.75
2024-05-29,PublicSafety,Thane,Ward_5,Fire_Emergency,48,36,11.1,Low,2,5,0,2.2,0.75
2024-08-16,PublicSafety,Nagpur,Ward_10,Disaster_Alert,5,4,45.25,Medium,4,8,0,1.5,0.6
2023-12-19,PublicSafety,Solapur,Ward_7,Disaster_Alert,2,1,16.0,High,1,12,0,1.0,0.35
2025-04-20,PublicSafety,Pune,Ward_5,Emergency_Helpline_Call,325,317,12.99,Medium,6,4,1,2.0,0.65
2023-03-23,PublicSafety,Thane,Ward_3,Police_Crime_Report,142,135,6.22,Low,3,3,0,2.2,0.75
2023-11-12,PublicSafety,Solapur,Ward_3,Police_Traffic_Accident,38,30,16.7,Low,6,11,1,1.0,0.35
2024-02-23,PublicSafety,Pune,Ward_8,Police_Traffic_Accident,66,50,6.04,Medium,4,2,0,2.0,0.65
2025-03-28,PublicSafety,Thane,Ward_13,Fire_Emergency,15,11,4.76,Medium,4,3,0,2.2,0.75
2023-06-15,PublicSafety,Nashik,Ward_8,Police_Crime_Report,82,67,22.98,High,3,6,0,1.3,0.45
2023-01-12,PublicSafety,Nagpur,Ward_7,Fire_Emergency,7,5,18.45,Medium,3,1,0,1.5,0.6
2024-04-04,PublicSafety,Nashik,Ward_9,Police_Traffic_Accident,25,18,32.22,High,3,4,0,1.3,0.45
2025-01-24,PublicSafety,Nashik,Ward_8,Emergency_Helpline_Call,184,156,12.99,Medium,4,1,0,1.3,0.45
2023-01-31,PublicSafety,Mumbai,Ward_11,Fire_Emergency,33,29,4.03,Low,1,1,0,2.5,1.0
2025-06-19,PublicSafety,Mumbai,Ward_24,Police_Crime_Report,183,169,25.88,Medium,3,6,0,2.5,1.0
2025-07-25,PublicSafety,Mumbai,Ward_11,Disaster_Alert,11,9,20.83,Medium,4,7,0,2.5,1.0
2025-04-10,PublicSafety,Aurangabad,Ward_6,Disaster_Alert,2,1,35.93,Medium,3,4,0,1.2,0.4
2023-06-14,PublicSafety,Aurangabad,Ward_7,Police_Traffic_Accident,37,27,27.65,Low,2,6,0,1.2,0.4
2023-01-27,PublicSafety,Solapur,Ward_5,Police_Crime_Report,59,45,22.02,Low,4,1,0,1.0,0.35
2023-05-02,PublicSafety,Mumbai,Ward_10,Fire_Emergency,18,16,2.77,Low,1,5,0,2.5,1.0
2024-11-07,PublicSafety,Mumbai,Ward_12,Fire_Emergency,15,11,8.53,Medium,3,11,0,2.5,1.0
2023-08-08,PublicSafety,Pune,Ward_14,Emergency_Helpline_Call,315,296,15.37,Critical,1,8,0,2.0,0.65
2023-09-10,PublicSafety,Kolhapur,Ward_1,Disaster_Alert,3,2,56.98,Medium,6,9,1,1.1,0.38
2023-06-08,PublicSafety,Aurangabad,Ward_1,Police_Traffic_Accident,46,32,26.57,Low,3,6,0,1.2,0.4
2023-11-12,PublicSafety,Solapur,Ward_1,Police_Crime_Report,62,50,59.46,Low,6,11,1,1.0,0.35
2023-04-04,PublicSafety,Thane,Ward_16,Disaster_Alert,9,7,15.18,Low,1,4,0,2.2,0.75
2024-05-04,PublicSafety,Mumbai,Ward_1,Police_Crime_Report,180,160,56.47,Low,5,5,1,2.5,1.0
2023-07-04,PublicSafety,Nagpur,Ward_6,Police_Traffic_Accident,52,44,114.98,Low,1,7,0,1.5,0.6
2025-08-19,PublicSafety,Mumbai,Ward_11,Police_Traffic_Accident,112,100,60.62,Low,1,8,0,2.5,1.0
2024-12-25,PublicSafety,Aurangabad,Ward_4,Emergency_Helpline_Call,162,132,3.4,High,2,12,0,1.2,0.4
2023-06-21,PublicSafety,Nagpur,Ward_9,Emergency_Helpline_Call,249,223,0.45,Critical,2,6,0,1.5,0.6
2024-04-01,PublicSafety,Pune,Ward_13,Emergency_Helpline_Call,315,240,1.78,Low,0,4,0,2.0,0.65
2025-01-04,PublicSafety,Solapur,Ward_6,Police_Traffic_Accident,24,21,34.08,Medium,5,1,1,1.0,0.35
2025-07-03,PublicSafety,Mumbai,Ward_10,Emergency_Helpline_Call,513,459,9.14,High,3,7,0,2.5,1.0
2024-07-13,PublicSafety,Nashik,Ward_1,Police_Traffic_Accident,46,38,49.52,Medium,5,7,1,1.3,0.45
2023-07-05,PublicSafety,Aurangabad,Ward_8,Fire_Emergency,8,6,0.91,High,2,7,0,1.2,0.4
2024-08-28,PublicSafety,Thane,Ward_9,Disaster_Alert,6,5,27.01,Low,2,8,0,2.2,0.75
2025-05-20,PublicSafety,Mumbai,Ward_11,Police_Traffic_Accident,120,111,18.15,Medium,1,5,0,2.5,1.0
2023-04-28,PublicSafety,Pune,Ward_1,Fire_Emergency,21,20,5.39,Medium,4,4,0,2.0,0.65
2025-03-28,PublicSafety,Nashik,Ward_4,Police_Crime_Report,73,52,27.04,Medium,4,3,0,1.3,0.45
2024-03-19,PublicSafety,Solapur,Ward_8,Fire_Emergency,14,10,12.53,High,1,3,0,1.0,0.35
2023-01-30,PublicSafety,Kolhapur,Ward_1,Emergency_Helpline_Call,151,131,11.38,Low,0,1,0,1.1,0.38
2024-10-21,PublicSafety,Nashik,Ward_11,Police_Crime_Report,90,81,39.33,High,0,10,0,1.3,0.45
2024-05-24,PublicSafety,Pune,Ward_3,Disaster_Alert,13,10,21.4,Low,4,5,0,2.0,0.65
2025-06-20,PublicSafety,Thane,Ward_3,Fire_Emergency,9,6,15.69,High,4,6,0,2.2,0.75
2023-02-06,PublicSafety,Nashik,Ward_4,Police_Traffic_Accident,28,26,29.18,Critical,0,2,0,1.3,0.45
2024-10-09,PublicSafety,Aurangabad,Ward_5,Police_Crime_Report,77,74,107.59,Low,2,10,0,1.2,0.4
2024-10-10,PublicSafety,Solapur,Ward_1,Disaster_Alert,1,0,25.14,Medium,3,10,0,1.0,0.35
2024-05-22,PublicSafety,Pune,Ward_3,Fire_Emergency,26,18,4.34,High,2,5,0,2.0,0.65
2025-03-04,PublicSafety,Aurangabad,Ward_7,Police_Crime_Report,51,37,36.88,Medium,1,3,0,1.2,0.4
2024-08-12,PublicSafety,Mumbai,Ward_10,Police_Crime_Report,168,160,15.27,Low,0,8,0,2.5,1.0
2023-04-20,PublicSafety,Mumbai,Ward_18,Police_Crime_Report,176,149,9.4,Low,3,4,0,2.5,1.0
2024-03-23,PublicSafety,Kolhapur,Ward_2,Police_Traffic_Accident,37,30,36.92,Medium,5,3,1,1.1,0.38
2023-05-23,PublicSafety,Mumbai,Ward_17,Disaster_Alert,7,6,69.23,Medium,1,5,0,2.5,1.0
2023-05-25,PublicSafety,Aurangabad,Ward_5,Fire_Emergency,14,10,6.74,High,3,5,0,1.2,0.4
2023-02-02,PublicSafety,Pune,Ward_9,Police_Crime_Report,169,134,33.41,High,3,2,0,2.0,0.65
2024-10-04,PublicSafety,Aurangabad,Ward_7,Police_Crime_Report,79,69,50.59,Low,4,10,0,1.2,0.4
2024-10-26,PublicSafety,Aurangabad,Ward_6,Emergency_Helpline_Call,168,118,2.39,Medium,5,10,1,1.2,0.4
2023-11-07,PublicSafety,Mumbai,Ward_6,Emergency_Helpline_Call,468,337,15.04,Medium,1,11,0,2.5,1.0
2023-10-14,PublicSafety,Pune,Ward_13,Police_Traffic_Accident,71,59,32.31,High,5,10,1,2.0,0.65
2024-10-25,PublicSafety,Mumbai,Ward_1,Police_Traffic_Accident,101,87,23.71,Medium,4,10,0,2.5,1.0
2024-12-13,PublicSafety,Nagpur,Ward_7,Disaster_Alert,1,0,27.92,Low,4,12,0,1.5,0.6
2024-03-22,PublicSafety,Thane,Ward_7,Police_Crime_Report,124,108,23.21,Low,4,3,0,2.2,0.75
2025-06-12,PublicSafety,Pune,Ward_12,Emergency_Helpline_Call,328,272,6.6,Low,3,6,0,2.0,0.65
2024-06-18,PublicSafety,Solapur,Ward_4,Police_Traffic_Accident,39,36,29.29,High,1,6,0,1.0,0.35
2024-06-17,PublicSafety,Mumbai,Ward_5,Disaster_Alert,11,10,26.49,Medium,0,6,0,2.5,1.0
2023-11-28,PublicSafety,Aurangabad,Ward_3,Police_Traffic_Accident,21,14,21.62,Low,1,11,0,1.2,0.4
2025-02-11,PublicSafety,Nagpur,Ward_2,Police_Traffic_Accident,44,37,16.33,Medium,1,2,0,1.5,0.6
2024-11-02,PublicSafety,Nashik,Ward_6,Emergency_Helpline_Call,216,177,7.14,Low,5,11,1,1.3,0.45
2023-04-20,PublicSafety,Nagpur,Ward_8,Emergency_Helpline_Call,208,174,4.03,Medium,3,4,0,1.5,0.6
2024-05-01,PublicSafety,Solapur,Ward_1,Police_Traffic_Accident,30,28,42.87,Low,2,5,0,1.0,0.35
2023-12-25,PublicSafety,Aurangabad,Ward_8,Emergency_Helpline_Call,168,129,3.14,Low,0,12,0,1.2,0.4
2023-06-17,PublicSafety,Thane,Ward_13,Emergency_Helpline_Call,332,281,15.16,High,5,6,1,2.2,0.75
2025-05-14,PublicSafety,Kolhapur,Ward_2,Police_Crime_Report,68,57,11.43,High,2,5,0,1.1,0.38
2025-06-02,PublicSafety,Aurangabad,Ward_8,Police_Traffic_Accident,41,29,21.35,Low,0,6,0,1.2,0.4
2024-10-24,PublicSafety,Kolhapur,Ward_1,Emergency_Helpline_Call,171,161,20.15,Low,3,10,0,1.1,0.38
2023-09-20,PublicSafety,Thane,Ward_18,Police_Traffic_Accident,81,71,53.01,High,2,9,0,2.2,0.75
2024-12-27,PublicSafety,Aurangabad,Ward_1,Police_Crime_Report,63,61,26.71,Low,4,12,0,1.2,0.4
2023-03-21,PublicSafety,Mumbai,Ward_20,Police_Traffic_Accident,52,47,37.97,High,1,3,0,2.5,1.0
2024-07-23,PublicSafety,Kolhapur,Ward_6,Emergency_Helpline_Call,170,143,7.3,Low,1,7,0,1.1,0.38
2025-10-03,PublicSafety,Aurangabad,Ward_1,Police_Crime_Report,70,59,13.78,High,4,10,0,1.2,0.4
2024-05-15,PublicSafety,Thane,Ward_8,Police_Traffic_Accident,72,53,7.99,High,2,5,0,2.2,0.75
2025-05-23,PublicSafety,Nashik,Ward_10,Police_Traffic_Accident,47,33,90.38,Low,4,5,0,1.3,0.45
2025-10-17,PublicSafety,Kolhapur,Ward_7,Emergency_Helpline_Call,157,128,2.09,Critical,4,10,0,1.1,0.38
2023-10-20,PublicSafety,Mumbai,Ward_4,Police_Traffic_Accident,63,50,24.58,Low,4,10,0,2.5,1.0
2023-08-15,PublicSafety,Mumbai,Ward_24,Emergency_Helpline_Call,506,386,7.95,Low,1,8,0,2.5,1.0
2025-08-11,PublicSafety,Mumbai,Ward_21,Fire_Emergency,22,16,6.48,Low,0,8,0,2.5,1.0
2024-10-27,PublicSafety,Aurangabad,Ward_3,Police_Crime_Report,50,42,10.53,Low,6,10,1,1.2,0.4
2025-02-10,PublicSafety,Aurangabad,Ward_2,Emergency_Helpline_Call,184,166,9.54,Critical,0,2,0,1.2,0.4
2023-02-22,PublicSafety,Aurangabad,Ward_8,Police_Traffic_Accident,37,33,27.12,High,2,2,0,1.2,0.4
2023-03-19,PublicSafety,Thane,Ward_17,Emergency_Helpline_Call,323,235,7.9,High,6,3,1,2.2,0.75
2024-08-13,PublicSafety,Kolhapur,Ward_2,Police_Crime_Report,65,58,65.55,Low,1,8,0,1.1,0.38
2024-07-18,PublicSafety,Kolhapur,Ward_7,Disaster_Alert,2,1,14.02,High,3,7,0,1.1,0.38
2024-04-09,PublicSafety,Mumbai,Ward_5,Disaster_Alert,3,2,41.9,Medium,1,4,0,2.5,1.0
2023-06-21,PublicSafety,Aurangabad,Ward_5,Police_Traffic_Accident,37,26,46.37,Low,2,6,0,1.2,0.4
2025-10-21,PublicSafety,Nashik,Ward_5,Police_Traffic_Accident,27,25,8.08,Critical,1,10,0,1.3,0.45
2023-08-31,PublicSafety,Nagpur,Ward_8,Fire_Emergency,15,11,17.12,Medium,3,8,0,1.5,0.6
2025-10-29,PublicSafety,Thane,Ward_9,Police_Crime_Report,136,123,13.63,Low,2,10,0,2.2,0.75
2025-01-08,PublicSafety,Thane,Ward_2,Police_Traffic_Accident,54,45,57.64,Medium,2,1,0,2.2,0.75
2023-12-27,PublicSafety,Aurangabad,Ward_1,Disaster_Alert,2,1,15.74,Medium,2,12,0,1.2,0.4
2025-10-22,PublicSafety,Mumbai,Ward_1,Fire_Emergency,30,26,16.3,Medium,2,10,0,2.5,1.0
2023-04-05,PublicSafety,Kolhapur,Ward_1,Fire_Emergency,10,8,15.95,Low,2,4,0,1.1,0.38
2024-07-31,PublicSafety,Mumbai,Ward_20,Police_Traffic_Accident,112,106,43.06,Low,2,7,0,2.5,1.0
2025-05-06,PublicSafety,Mumbai,Ward_3,Police_Traffic_Accident,93,83,67.51,Medium,1,5,0,2.5,1.0
2024-12-08,PublicSafety,Pune,Ward_6,Police_Crime_Report,161,156,40.0,Medium,6,12,1,2.0,0.65
2025-04-16,PublicSafety,Thane,Ward_5,Emergency_Helpline_Call,381,294,0.91,Medium,2,4,0,2.2,0.75
2023-03-13,PublicSafety,Thane,Ward_3,Police_Traffic_Accident,84,71,56.58,High,0,3,0,2.2,0.75
2023-04-16,PublicSafety,Aurangabad,Ward_5,Police_Crime_Report,72,57,8.19,Medium,6,4,1,1.2,0.4
2023-04-02,PublicSafety,Aurangabad,Ward_8,Disaster_Alert,2,1,34.32,Medium,6,4,1,1.2,0.4
2024-04-02,PublicSafety,Pune,Ward_6,Disaster_Alert,7,5,10.01,Critical,1,4,0,2.0,0.65
2023-07-17,PublicSafety,Pune,Ward_11,Emergency_Helpline_Call,304,278,5.18,Low,0,7,0,2.0,0.65
2024-05-28,PublicSafety,Pune,Ward_15,Emergency_Helpline_Call,333,311,16.4,Low,1,5,0,2.0,0.65
2023-05-01,PublicSafety,Nagpur,Ward_5,Police_Traffic_Accident,44,38,17.81,High,0,5,0,1.5,0.6
2023-07-09,PublicSafety,Nashik,Ward_5,Disaster_Alert,3,2,32.13,Low,6,7,1,1.3,0.45
2023-03-17,PublicSafety,Nashik,Ward_8,Disaster_Alert,1,0,39.54,High,4,3,0,1.3,0.45
2023-07-20,PublicSafety,Nagpur,Ward_2,Police_Crime_Report,91,64,8.64,Low,3,7,0,1.5,0.6
2023-10-22,PublicSafety,Aurangabad,Ward_1,Fire_Emergency,10,9,4.81,Medium,6,10,1,1.2,0.4
2024-10-25,PublicSafety,Solapur,Ward_7,Police_Traffic_Accident,24,18,45.21,Low,4,10,0,1.0,0.35
2025-02-22,PublicSafety,Aurangabad,Ward_5,Emergency_Helpline_Call,211,168,6.83,Medium,5,2,1,1.2,0.4
2023-04-15,PublicSafety,Pune,Ward_1,Disaster_Alert,2,1,33.27,Low,5,4,1,2.0,0.65
2025-01-24,PublicSafety,Aurangabad,Ward_8,Police_Traffic_Accident,37,28,42.83,High,4,1,0,1.2,0.4
2025-10-04,PublicSafety,Pune,Ward_7,Emergency_Helpline_Call,272,262,4.22,High,5,10,1,2.0,0.65
2023-05-24,PublicSafety,Aurangabad,Ward_4,Fire_Emergency,5,4,13.19,Low,2,5,0,1.2,0.4
2023-09-07,PublicSafety,Solapur,Ward_3,Police_Traffic_Accident,25,22,21.62,Medium,3,9,0,1.0,0.35
2025-08-19,PublicSafety,Nashik,Ward_9,Police_Crime_Report,55,40,39.69,High,1,8,0,1.3,0.45
2023-02-22,PublicSafety,Thane,Ward_9,Police_Traffic_Accident,93,77,31.99,Critical,2,2,0,2.2,0.75
2023-07-20,PublicSafety,Kolhapur,Ward_8,Disaster_Alert,2,1,27.44,Critical,3,7,0,1.1,0.38
2023-07-02,PublicSafety,Nagpur,Ward_5,Police_Crime_Report,91,71,27.71,High,6,7,1,1.5,0.6
2024-11-22,PublicSafety,Pune,Ward_1,Disaster_Alert,2,1,9.55,Medium,4,11,0,2.0,0.65
2025-05-22,PublicSafety,Pune,Ward_13,Police_Crime_Report,145,112,30.13,High,3,5,0,2.0,0.65
2024-10-12,PublicSafety,Mumbai,Ward_20,Disaster_Alert,7,6,21.26,Low,5,10,1,2.5,1.0
2024-08-12,PublicSafety,Nashik,Ward_6,Disaster_Alert,6,4,11.0,Low,0,8,0,1.3,0.45
2024-11-16,PublicSafety,Nagpur,Ward_5,Police_Traffic_Accident,48,44,32.21,Low,5,11,1,1.5,0.6
2023-03-29,PublicSafety,Pune,Ward_10,Fire_Emergency,23,16,7.2,High,2,3,0,2.0,0.65
2023-12-23,PublicSafety,Pune,Ward_6,Emergency_Helpline_Call,328,277,7.81,Low,5,12,1,2.0,0.65
2025-07-22,PublicSafety,Kolhapur,Ward_6,Fire_Emergency,5,4,3.21,Medium,1,7,0,1.1,0.38
2025-09-30,PublicSafety,Solapur,Ward_4,Police_Crime_Report,59,57,17.24,Medium,1,9,0,1.0,0.35
2023-06-25,PublicSafety,Thane,Ward_18,Fire_Emergency,33,31,5.61,Low,6,6,1,2.2,0.75
2024-05-02,PublicSafety,Nagpur,Ward_4,Fire_Emergency,19,17,7.83,Low,3,5,0,1.5,0.6
2024-03-16,PublicSafety,Thane,Ward_8,Fire_Emergency,30,23,9.09,High,5,3,1,2.2,0.75
2023-01-06,PublicSafety,Solapur,Ward_4,Emergency_Helpline_Call,136,98,2.91,Medium,4,1,0,1.0,0.35
2025-03-11,PublicSafety,Kolhapur,Ward_6,Fire_Emergency,15,13,7.61,Critical,1,3,0,1.1,0.38
2024-12-29,PublicSafety,Aurangabad,Ward_4,Disaster_Alert,1,0,20.92,Medium,6,12,1,1.2,0.4
2023-08-19,PublicSafety,Thane,Ward_13,Police_Traffic_Accident,81,77,15.45,Medium,5,8,1,2.2,0.75
2025-03-06,PublicSafety,Mumbai,Ward_19,Emergency_Helpline_Call,446,384,12.93,High,3,3,0,2.5,1.0
2024-09-13,PublicSafety,Aurangabad,Ward_6,Fire_Emergency,8,6,3.55,Low,4,9,0,1.2,0.4
2024-12-31,PublicSafety,Mumbai,Ward_3,Emergency_Helpline_Call,498,391,9.61,Low,1,12,0,2.5,1.0
2024-01-24,PublicSafety,Nashik,Ward_7,Disaster_Alert,1,0,15.0,Medium,2,1,0,1.3,0.45
2023-02-10,PublicSafety,Solapur,Ward_8,Disaster_Alert,2,1,39.16,Low,4,2,0,1.0,0.35
2024-12-17,PublicSafety,Nashik,Ward_9,Police_Crime_Report,73,56,38.12,Low,1,12,0,1.3,0.45
2025-09-09,PublicSafety,Aurangabad,Ward_7,Police_Traffic_Accident,36,33,14.0,High,1,9,0,1.2,0.4
2024-06-01,PublicSafety,Kolhapur,Ward_5,Police_Crime_Report,45,37,55.04,High,5,6,1,1.1,0.38
2025-04-11,PublicSafety,Thane,Ward_4,Police_Traffic_Accident,63,52,20.14,Medium,4,4,0,2.2,0.75
2024-10-24,PublicSafety,Pune,Ward_12,Police_Crime_Report,119,97,67.45,High,3,10,0,2.0,0.65
2023-06-20,PublicSafety,Solapur,Ward_1,Emergency_Helpline_Call,151,138,5.51,High,1,6,0,1.0,0.35
2025-03-24,PublicSafety,Kolhapur,Ward_5,Police_Traffic_Accident,39,34,24.37,Medium,0,3,0,1.1,0.38
